,index,winery,vintage,points,cities,MarchLowTemp,MarchHighTemp,MarchAvgTemp,MarchPrecip,MarchCloudiness,MarchHumidity,AprilLowTemp,AprilHighTemp,AprilAvgTemp,AprilPrecip,AprilCloudiness,AprilHumidity,MayLowTemp,MayHighTemp,MayAvgTemp,MayPrecip,MayCloudiness,MayHumidity,JuneLowTemp,JuneHighTemp,JuneAvgTemp,JunePrecip,JuneCloudiness,JuneHumidity,JulyLowTemp,JulyHighTemp,JulyAvgTemp,JulyPrecip,JulyCloudiness,JulyHumidity,AugLowTemp,AugHighTemp,AugAvgTemp,AugPrecip,AugCloudiness,AugHumidity
149,258,Castoro Cellars,2013,88,San Miguel,48.32258065,72.03225806,63,1.9,11.83870968,49.19354839,55.23333333,77.73333333,69.43333333,3.7,10.33333333,43.36666667,55.90322581,76.87096774,69.19354839,10.1,14.09677419,57.83870968,53.63333333,74.53333333,67.06666667,16.3,23.9,73.1,50.80645161,71.41935484,64.4516129,15.3,29.22580645,79.48387097,50.06451613,71.09677419,63.67741935,15,30.58064516,80.64516129
150,259,Castoro Cellars,2014,90,San Miguel,51.12903226,75.03225806,66.09677419,1.6,11.38709677,50.77419355,54.93333333,77.16666667,68.9,7.4,9.766666667,51.73333333,55.90322581,74.03225806,67.19354839,14.7,24.35483871,68.12903226,54.6,71.86666667,65.66666667,18.6,32.86666667,78.4,50.51612903,70.90322581,63.74193548,10.4,28.06451613,78.74193548,49.09677419,72.74193548,64.5483871,13.9,24.03225806,77.64516129
151,260,Castoro Cellars,2014,86,San Miguel,51.12903226,75.03225806,66.09677419,1.6,11.38709677,50.77419355,54.93333333,77.16666667,68.9,7.4,9.766666667,51.73333333,55.90322581,74.03225806,67.19354839,14.7,24.35483871,68.12903226,54.6,71.86666667,65.66666667,18.6,32.86666667,78.4,50.51612903,70.90322581,63.74193548,10.4,28.06451613,78.74193548,49.09677419,72.74193548,64.5483871,13.9,24.03225806,77.64516129
152,261,Castoro Cellars,2015,88,San Miguel,49.67741935,70.96774194,62.80645161,10,25.90322581,58.67741935,54.33333333,74.13333333,66.53333333,8,18.16666667,58.53333333,55.35483871,73.64516129,66.70967742,24.1,25.25806452,67.4516129,52.5,70.86666667,64.16666667,18.1,39.13333333,75,49.22580645,72.25806452,64.38709677,12.6,26.41935484,72.74193548,48.67741935,72.74193548,64.48387097,12.5,23.61290323,73.96774194
153,262,Castoro Cellars,2015,87,San Miguel,49.67741935,70.96774194,62.80645161,10,25.90322581,58.67741935,54.33333333,74.13333333,66.53333333,8,18.16666667,58.53333333,55.35483871,73.64516129,66.70967742,24.1,25.25806452,67.4516129,52.5,70.86666667,64.16666667,18.1,39.13333333,75,49.22580645,72.25806452,64.38709677,12.6,26.41935484,72.74193548,48.67741935,72.74193548,64.48387097,12.5,23.61290323,73.96774194
154,263,Castoro Cellars,2015,87,San Miguel,49.67741935,70.96774194,62.80645161,10,25.90322581,58.67741935,54.33333333,74.13333333,66.53333333,8,18.16666667,58.53333333,55.35483871,73.64516129,66.70967742,24.1,25.25806452,67.4516129,52.5,70.86666667,64.16666667,18.1,39.13333333,75,49.22580645,72.25806452,64.38709677,12.6,26.41935484,72.74193548,48.67741935,72.74193548,64.48387097,12.5,23.61290323,73.96774194
155,264,Azur,2009,88,Napa,45.41935484,62.77419355,55.90322581,2.8,24.03225806,71.90322581,47.16666667,68.83333333,61.26666667,1.5,15.63333333,60.83333333,52.58064516,76.16129032,69.06451613,1.4,19.32258065,60.96774194,55.5,78.56666667,71.73333333,0.3,16.06666667,60.16666667,57.38709677,85.67741935,77.06451613,0,3.967741935,52.29032258,59.09677419,85.4516129,76.74193548,0,4.903225806,53.90322581
156,267,Boekenoogen,2009,90,Carmel Valley,44.35483871,59.93548387,54.41935484,2.3,18.70967742,74.38709677,45.7,62.96666667,57.16666667,0.7,19.23333333,67.73333333,49.51612903,69.22580645,63.80645161,0.4,14.83870968,69.25806452,50.86666667,70.13333333,65.86666667,0.4,16.26666667,70.6,54.93548387,76.4516129,71,0,4.064516129,60.12903226,55.32258065,77.06451613,70.90322581,0,6.064516129,63.09677419
157,268,Boekenoogen,2013,89,Carmel Valley,44.67741935,62.67741935,55.64516129,0.9,30.38709677,74.61290323,46.46666667,65.93333333,59.5,0.4,16.5,72.5,48.51612903,67.41935484,61.41935484,0.1,19.93548387,72.29032258,51.6,71.56666667,65.46666667,0.1,17.73333333,74.23333333,55.03225806,73.06451613,67.25806452,0.3,5.870967742,73.12903226,54.16129032,72.32258065,65.51612903,0.1,14.35483871,77.93548387
158,269,Boekenoogen,2013,93,Carmel Valley,44.67741935,62.67741935,55.64516129,0.9,30.38709677,74.61290323,46.46666667,65.93333333,59.5,0.4,16.5,72.5,48.51612903,67.41935484,61.41935484,0.1,19.93548387,72.29032258,51.6,71.56666667,65.46666667,0.1,17.73333333,74.23333333,55.03225806,73.06451613,67.25806452,0.3,5.870967742,73.12903226,54.16129032,72.32258065,65.51612903,0.1,14.35483871,77.93548387
159,270,Boekenoogen,2015,91,Carmel Valley,50.29032258,63.35483871,58.41935484,0.1,23.70967742,72.4516129,50.06666667,60.9,56.96666667,1.4,18.46666667,74.16666667,51.67741935,60.64516129,57.61290323,0.1,25.32258065,80.22580645,57.83333333,68.36666667,65,0,8.166666667,74.5,61.06451613,71.32258065,67.80645161,1,9.225806452,78.09677419,62.32258065,73.12903226,69.12903226,0,9.451612903,76.22580645
160,271,Boekenoogen,2015,87,Carmel Valley,50.29032258,63.35483871,58.41935484,0.1,23.70967742,72.4516129,50.06666667,60.9,56.96666667,1.4,18.46666667,74.16666667,51.67741935,60.64516129,57.61290323,0.1,25.32258065,80.22580645,57.83333333,68.36666667,65,0,8.166666667,74.5,61.06451613,71.32258065,67.80645161,1,9.225806452,78.09677419,62.32258065,73.12903226,69.12903226,0,9.451612903,76.22580645
161,272,Boekenoogen,2015,93,Carmel Valley,50.29032258,63.35483871,58.41935484,0.1,23.70967742,72.4516129,50.06666667,60.9,56.96666667,1.4,18.46666667,74.16666667,51.67741935,60.64516129,57.61290323,0.1,25.32258065,80.22580645,57.83333333,68.36666667,65,0,8.166666667,74.5,61.06451613,71.32258065,67.80645161,1,9.225806452,78.09677419,62.32258065,73.12903226,69.12903226,0,9.451612903,76.22580645
162,273,Boekenoogen,2015,88,Carmel Valley,50.29032258,63.35483871,58.41935484,0.1,23.70967742,72.4516129,50.06666667,60.9,56.96666667,1.4,18.46666667,74.16666667,51.67741935,60.64516129,57.61290323,0.1,25.32258065,80.22580645,57.83333333,68.36666667,65,0,8.166666667,74.5,61.06451613,71.32258065,67.80645161,1,9.225806452,78.09677419,62.32258065,73.12903226,69.12903226,0,9.451612903,76.22580645
163,274,Boekenoogen,2015,91,Carmel Valley,50.29032258,63.35483871,58.41935484,0.1,23.70967742,72.4516129,50.06666667,60.9,56.96666667,1.4,18.46666667,74.16666667,51.67741935,60.64516129,57.61290323,0.1,25.32258065,80.22580645,57.83333333,68.36666667,65,0,8.166666667,74.5,61.06451613,71.32258065,67.80645161,1,9.225806452,78.09677419,62.32258065,73.12903226,69.12903226,0,9.451612903,76.22580645
164,276,Kokomo,2009,84,Healdsburg,41.5483871,60.67741935,53.19354839,5.7,26.12903226,70.93548387,44.2,66.6,58.33333333,1.3,15.5,59.56666667,50.4516129,73.67741935,66.58064516,1.8,19.96774194,61.80645161,51.76666667,75.96666667,69.16666667,0.2,18.4,61.63333333,55.87096774,83.80645161,75.90322581,0,2.580645161,52.06451613,55.4516129,82.83870968,73.93548387,0.1,4.967741935,54.61290323
165,277,Kokomo,2012,93,Healdsburg,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
166,278,Kokomo,2012,86,Healdsburg,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
167,279,Kokomo,2012,88,Healdsburg,36.51612903,57.77419355,50.22580645,14,47.83870968,78.64516129,39.83333333,65.2,56.83333333,3,25.56666667,74.8,44.19354839,72.87096774,64.16129032,0.5,12.77419355,65.80645161,48.73333333,77,69.23333333,0.2,9.766666667,62.56666667,51.74193548,81.4516129,72.19354839,0,4.419354839,65.77419355,53.22580645,84.03225806,73.48387097,0,3.516129032,60.03225806
168,280,Kokomo,2013,92,Healdsburg,40.22580645,65.06451613,55.83870968,2.5,28.93548387,70.03225806,43.46666667,73.23333333,63.23333333,1.1,15.66666667,60.7,45.64516129,76.90322581,67.25806452,0.4,12.87096774,57.48387097,51.6,81.16666667,72.83333333,1.5,15.76666667,59.33333333,54.03225806,84.90322581,76,0,2.967741935,60,53.16129032,82.74193548,72.64516129,0.1,5.290322581,63.87096774
169,281,Kokomo,2013,93,Healdsburg,40.22580645,65.06451613,55.83870968,2.5,28.93548387,70.03225806,43.46666667,73.23333333,63.23333333,1.1,15.66666667,60.7,45.64516129,76.90322581,67.25806452,0.4,12.87096774,57.48387097,51.6,81.16666667,72.83333333,1.5,15.76666667,59.33333333,54.03225806,84.90322581,76,0,2.967741935,60,53.16129032,82.74193548,72.64516129,0.1,5.290322581,63.87096774
170,282,Kokomo,2013,89,Healdsburg,40.22580645,65.06451613,55.83870968,2.5,28.93548387,70.03225806,43.46666667,73.23333333,63.23333333,1.1,15.66666667,60.7,45.64516129,76.90322581,67.25806452,0.4,12.87096774,57.48387097,51.6,81.16666667,72.83333333,1.5,15.76666667,59.33333333,54.03225806,84.90322581,76,0,2.967741935,60,53.16129032,82.74193548,72.64516129,0.1,5.290322581,63.87096774
171,283,Kokomo,2013,87,Healdsburg,40.22580645,65.06451613,55.83870968,2.5,28.93548387,70.03225806,43.46666667,73.23333333,63.23333333,1.1,15.66666667,60.7,45.64516129,76.90322581,67.25806452,0.4,12.87096774,57.48387097,51.6,81.16666667,72.83333333,1.5,15.76666667,59.33333333,54.03225806,84.90322581,76,0,2.967741935,60,53.16129032,82.74193548,72.64516129,0.1,5.290322581,63.87096774
172,284,Kokomo,2014,93,Healdsburg,42.32258065,64.48387097,56.32258065,6.5,38.51612903,72.77419355,43.66666667,71,61.56666667,1.9,23.7,68.43333333,46.5483871,77.90322581,68.16129032,0.1,15.03225806,57,50.33333333,83.63333333,74.53333333,0,5.033333333,55.73333333,55.09677419,85.90322581,76.70967742,0,11.64516129,60.83870968,54.4516129,83.16129032,73.22580645,0.1,8.322580645,64.41935484
173,285,Kokomo,2014,91,Healdsburg,42.32258065,64.48387097,56.32258065,6.5,38.51612903,72.77419355,43.66666667,71,61.56666667,1.9,23.7,68.43333333,46.5483871,77.90322581,68.16129032,0.1,15.03225806,57,50.33333333,83.63333333,74.53333333,0,5.033333333,55.73333333,55.09677419,85.90322581,76.70967742,0,11.64516129,60.83870968,54.4516129,83.16129032,73.22580645,0.1,8.322580645,64.41935484
174,288,Duckhorn,2009,93,Saint Helena,41.12903226,62.77419355,54.41935484,4.9,28.83870968,70.64516129,43.36666667,69.4,60.46666667,1.5,18.96666667,57.56666667,49.32258065,78.38709677,69.5483871,1.5,22.38709677,58.09677419,51.73333333,80.5,72.1,0.2,21.73333333,57.26666667,54.32258065,89.51612903,78.96774194,0,4.35483871,47.67741935,54.16129032,88.16129032,77.61290323,0,6.35483871,50.03225806
175,289,Duckhorn,2011,90,Saint Helena,36.64516129,57.48387097,50.09677419,12.6,58.96774194,86.35483871,38.86666667,67,57.5,1.1,35.83333333,70.4,39.70967742,69.19354839,60.22580645,2.2,29.32258065,68.06451613,48.26666667,75.86666667,67.9,3,23.23333333,68.03333333,52.70967742,83.32258065,74.29032258,0,5.806451613,62.41935484,50.38709677,83.67741935,73.16129032,0,1.35483871,59.77419355
176,290,Duckhorn,2012,93,Saint Helena,35.87096774,57.96774194,50.03225806,12.2,50.09677419,78.12903226,39.4,66.63333333,57.7,2.9,29.06666667,73.73333333,43.83870968,75.58064516,66,0.6,14.70967742,62.90322581,48.66666667,80.56666667,71.33333333,0.1,9.9,58.2,51.48387097,84.77419355,74.06451613,0,5.774193548,61.93548387,52.64516129,87.64516129,75.51612903,0,3.612903226,55.96774194
177,291,Duckhorn,2012,91,Saint Helena,35.87096774,57.96774194,50.03225806,12.2,50.09677419,78.12903226,39.4,66.63333333,57.7,2.9,29.06666667,73.73333333,43.83870968,75.58064516,66,0.6,14.70967742,62.90322581,48.66666667,80.56666667,71.33333333,0.1,9.9,58.2,51.48387097,84.77419355,74.06451613,0,5.774193548,61.93548387,52.64516129,87.64516129,75.51612903,0,3.612903226,55.96774194
178,292,Duckhorn,2013,88,Saint Helena,39.32258065,66.38709677,56.58064516,1.8,31.70967742,67.70967742,44.1,75.5,65.1,0.7,17.3,56.36666667,46.5483871,79.77419355,69.5483871,0.5,15.58064516,52.93548387,52.2,85.46666667,75.9,0.9,16.56666667,53.96666667,54.12903226,88.41935484,78,0,3.064516129,54.87096774,53.09677419,85.96774194,74.67741935,0,5.548387097,60.06451613
179,293,Duckhorn,2013,94,Saint Helena,39.32258065,66.38709677,56.58064516,1.8,31.70967742,67.70967742,44.1,75.5,65.1,0.7,17.3,56.36666667,46.5483871,79.77419355,69.5483871,0.5,15.58064516,52.93548387,52.2,85.46666667,75.9,0.9,16.56666667,53.96666667,54.12903226,88.41935484,78,0,3.064516129,54.87096774,53.09677419,85.96774194,74.67741935,0,5.548387097,60.06451613
180,294,Duckhorn,2013,91,Saint Helena,39.32258065,66.38709677,56.58064516,1.8,31.70967742,67.70967742,44.1,75.5,65.1,0.7,17.3,56.36666667,46.5483871,79.77419355,69.5483871,0.5,15.58064516,52.93548387,52.2,85.46666667,75.9,0.9,16.56666667,53.96666667,54.12903226,88.41935484,78,0,3.064516129,54.87096774,53.09677419,85.96774194,74.67741935,0,5.548387097,60.06451613
181,295,Duckhorn,2013,91,Saint Helena,39.32258065,66.38709677,56.58064516,1.8,31.70967742,67.70967742,44.1,75.5,65.1,0.7,17.3,56.36666667,46.5483871,79.77419355,69.5483871,0.5,15.58064516,52.93548387,52.2,85.46666667,75.9,0.9,16.56666667,53.96666667,54.12903226,88.41935484,78,0,3.064516129,54.87096774,53.09677419,85.96774194,74.67741935,0,5.548387097,60.06451613
182,296,Duckhorn,2014,89,Saint Helena,41.77419355,65.51612903,56.80645161,4.1,41.38709677,71.16129032,42.83333333,72.33333333,62.43333333,1.3,26.83333333,66.26666667,47.25806452,81.03225806,70.4516129,0,20.74193548,51.90322581,50.56666667,87.8,76.83333333,0,5.366666667,51.36666667,55.22580645,89.35483871,78.5483871,0,12.5483871,56.12903226,54.19354839,85.74193548,75.06451613,0.1,10.4516129,60.83870968
183,297,Duckhorn,2014,93,Saint Helena,41.77419355,65.51612903,56.80645161,4.1,41.38709677,71.16129032,42.83333333,72.33333333,62.43333333,1.3,26.83333333,66.26666667,47.25806452,81.03225806,70.4516129,0,20.74193548,51.90322581,50.56666667,87.8,76.83333333,0,5.366666667,51.36666667,55.22580645,89.35483871,78.5483871,0,12.5483871,56.12903226,54.19354839,85.74193548,75.06451613,0.1,10.4516129,60.83870968
184,298,Duckhorn,2014,90,Saint Helena,41.77419355,65.51612903,56.80645161,4.1,41.38709677,71.16129032,42.83333333,72.33333333,62.43333333,1.3,26.83333333,66.26666667,47.25806452,81.03225806,70.4516129,0,20.74193548,51.90322581,50.56666667,87.8,76.83333333,0,5.366666667,51.36666667,55.22580645,89.35483871,78.5483871,0,12.5483871,56.12903226,54.19354839,85.74193548,75.06451613,0.1,10.4516129,60.83870968
185,299,Horse & Plow,2009,84,Santa Rosa,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
186,300,Horse & Plow,2010,91,Santa Rosa,42.41935484,59.83870968,53.06451613,3,27.74193548,72.35483871,43,60.33333333,54.8,4.9,27.73333333,72.16666667,45.90322581,63.90322581,58.90322581,2,23.35483871,67.4516129,53.43333333,74.2,68.63333333,0,12.43333333,60.7,53.09677419,77,70.64516129,0,2.258064516,61.70967742,49.64516129,80.06451613,71.16129032,0,6.258064516,66.38709677
187,301,Horse & Plow,2010,89,Santa Rosa,42.41935484,59.83870968,53.06451613,3,27.74193548,72.35483871,43,60.33333333,54.8,4.9,27.73333333,72.16666667,45.90322581,63.90322581,58.90322581,2,23.35483871,67.4516129,53.43333333,74.2,68.63333333,0,12.43333333,60.7,53.09677419,77,70.64516129,0,2.258064516,61.70967742,49.64516129,80.06451613,71.16129032,0,6.258064516,66.38709677
188,302,Horse & Plow,2011,88,Santa Rosa,39.4516129,57.32258065,51.19354839,10.6,49.64516129,85.61290323,40.7,64.1,56.96666667,0.5,31,73.26666667,42.58064516,66,59.51612903,1.4,24.29032258,72.4516129,49.5,71.53333333,65.56666667,1.6,21,73.4,52.90322581,76.67741935,70.4516129,0,7.129032258,70.48387097,52.4516129,77.03225806,70.06451613,0,2.677419355,69.12903226
189,303,Horse & Plow,2012,87,Santa Rosa,39.51612903,57.87096774,51.16129032,9.2,47.38709677,78.83870968,42.43333333,64.16666667,57.5,2,25.63333333,75.9,45.51612903,70.35483871,63.67741935,0.4,12.06451613,69.32258065,49.33333333,74.2,67.93333333,0.1,11.36666667,66.66666667,51.90322581,77.03225806,69.77419355,0,6.806451613,70.83870968,53.4516129,78.96774194,70.77419355,0,5.419354839,66.70967742
190,309,Balletto,2009,87,Santa Rosa,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
191,310,Balletto,2009,89,Santa Rosa,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
192,311,Balletto,2009,92,Santa Rosa,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
193,312,Balletto,2011,86,Santa Rosa,39.4516129,57.32258065,51.19354839,10.6,49.64516129,85.61290323,40.7,64.1,56.96666667,0.5,31,73.26666667,42.58064516,66,59.51612903,1.4,24.29032258,72.4516129,49.5,71.53333333,65.56666667,1.6,21,73.4,52.90322581,76.67741935,70.4516129,0,7.129032258,70.48387097,52.4516129,77.03225806,70.06451613,0,2.677419355,69.12903226
194,313,Balletto,2011,90,Santa Rosa,39.4516129,57.32258065,51.19354839,10.6,49.64516129,85.61290323,40.7,64.1,56.96666667,0.5,31,73.26666667,42.58064516,66,59.51612903,1.4,24.29032258,72.4516129,49.5,71.53333333,65.56666667,1.6,21,73.4,52.90322581,76.67741935,70.4516129,0,7.129032258,70.48387097,52.4516129,77.03225806,70.06451613,0,2.677419355,69.12903226
195,314,Balletto,2012,91,Santa Rosa,39.51612903,57.87096774,51.16129032,9.2,47.38709677,78.83870968,42.43333333,64.16666667,57.5,2,25.63333333,75.9,45.51612903,70.35483871,63.67741935,0.4,12.06451613,69.32258065,49.33333333,74.2,67.93333333,0.1,11.36666667,66.66666667,51.90322581,77.03225806,69.77419355,0,6.806451613,70.83870968,53.4516129,78.96774194,70.77419355,0,5.419354839,66.70967742
196,315,Balletto,2013,94,Santa Rosa,41.77419355,64.03225806,55.74193548,1.4,29.12903226,71.87096774,45.2,71.23333333,63.06666667,0.8,15.63333333,63.63333333,46.87096774,74.38709677,66.64516129,0.3,14.80645161,61.32258065,52.3,77.66666667,71.1,1.5,18.7,64.23333333,53.83870968,79.48387097,72.38709677,0,4.612903226,66.41935484,53.58064516,78.74193548,70.83870968,0,7.161290323,69.35483871
197,316,Balletto,2013,92,Santa Rosa,41.77419355,64.03225806,55.74193548,1.4,29.12903226,71.87096774,45.2,71.23333333,63.06666667,0.8,15.63333333,63.63333333,46.87096774,74.38709677,66.64516129,0.3,14.80645161,61.32258065,52.3,77.66666667,71.1,1.5,18.7,64.23333333,53.83870968,79.48387097,72.38709677,0,4.612903226,66.41935484,53.58064516,78.74193548,70.83870968,0,7.161290323,69.35483871
198,317,Balletto,2014,90,Santa Rosa,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
199,318,Balletto,2014,90,Santa Rosa,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
200,319,Balletto,2014,90,Santa Rosa,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
201,320,Balletto,2014,90,Santa Rosa,44.29032258,64.22580645,56.70967742,5,38.03225806,73.83870968,44.53333333,69.36666667,61.4,1,23.36666667,70.43333333,48.29032258,75.61290323,67.96774194,0.1,16.06451613,60.74193548,50.96666667,79.63333333,72.26666667,0,6.7,61.76666667,55.38709677,81.19354839,73.90322581,0,13.25806452,67,55.25806452,79.19354839,71.5483871,0.1,10.12903226,70.09677419
202,321,Balletto,2015,92,Santa Rosa,44.64516129,67.19354839,58.5483871,0.4,29.25806452,72,43.16666667,67.56666667,59.66666667,1.7,23.43333333,68.43333333,44.96774194,68.32258065,62,0.1,35.96774194,75.70967742,51.56666667,78.93333333,71.9,0.4,12.26666667,66.46666667,55.06451613,80.35483871,73.61290323,0.4,15.09677419,68.64516129,54.93548387,81.06451613,73.22580645,0,22.64516129,68.67741935
203,322,Balletto,2015,90,Santa Rosa,44.64516129,67.19354839,58.5483871,0.4,29.25806452,72,43.16666667,67.56666667,59.66666667,1.7,23.43333333,68.43333333,44.96774194,68.32258065,62,0.1,35.96774194,75.70967742,51.56666667,78.93333333,71.9,0.4,12.26666667,66.46666667,55.06451613,80.35483871,73.61290323,0.4,15.09677419,68.64516129,54.93548387,81.06451613,73.22580645,0,22.64516129,68.67741935
204,362,Darcie Kent Vineyards,2009,87,Livermore,42.09677419,63.29032258,55.29032258,3.9,25.41935484,74.32258065,43.43333333,70.06666667,61.13333333,1.9,22.36666667,63.2,50.32258065,78.93548387,69.93548387,0.8,20.70967742,60.12903226,52.13333333,80.4,71.73333333,1.1,18.2,60.36666667,54.77419355,89.25806452,78.93548387,0,4,48.93548387,56,89.51612903,78.5483871,0,6.967741935,51.4516129
205,363,Darcie Kent Vineyards,2011,89,Livermore,40.74193548,58.80645161,52.32258065,9.5,50.4516129,84.22580645,41.2,65.06666667,57.23333333,0.6,29.23333333,72.93333333,43.67741935,67.12903226,59.96774194,2.4,21.32258065,68.19354839,50.16666667,73.66666667,66.46666667,1.9,17.03333333,67.1,54.80645161,80.70967742,72.64516129,0,2.612903226,61.16129032,54.16129032,80.41935484,71.51612903,0.1,2.903225806,60.96774194
206,364,Darcie Kent Vineyards,2012,90,Livermore,40.32258065,58.80645161,52.03225806,7.8,39.09677419,77.22580645,43.33333333,66.26666667,58.8,3.4,22.83333333,73.66666667,46.67741935,72.64516129,64.61290323,0.1,10.29032258,62.58064516,50.93333333,77.26666667,69.46666667,0.1,5.366666667,59.86666667,53.74193548,81.38709677,72.09677419,0,1.870967742,61.70967742,55.74193548,84.19354839,73.96774194,0,4.161290323,55.51612903
207,365,Darcie Kent Vineyards,2014,90,Livermore,44.70967742,66.74193548,58.25806452,2.5,30.77419355,71.38709677,45.1,71.03333333,62.13333333,1.5,21.63333333,67.6,50.06451613,77.93548387,69.16129032,0,16.58064516,56.19354839,53.06666667,83.16666667,73.93333333,0,5.333333333,53.63333333,58.29032258,86.77419355,77.29032258,0.3,11.93548387,55.5483871,57.16129032,84.32258065,74.67741935,0,5.741935484,60.5483871
208,367,Fog Crest,2009,86,Sebastopol,43.87096774,60.38709677,53.93548387,3.3,23.87096774,71.25806452,45.73333333,64.76666667,58.36666667,0.6,15.13333333,61.6,50.06451613,70.38709677,64.61290323,1.1,20.16129032,65.16129032,52.86666667,72.86666667,68.03333333,0.1,16.76666667,64.9,55.25806452,78.38709677,72.35483871,0,3.032258065,58.32258065,56.38709677,78.32258065,71.80645161,0,5.258064516,60.06451613
209,368,Fog Crest,2012,91,Sebastopol,39.51612903,57.87096774,51.16129032,9.2,47.38709677,78.83870968,42.43333333,64.16666667,57.5,2,25.63333333,75.9,45.51612903,70.35483871,63.67741935,0.4,12.06451613,69.32258065,49.33333333,74.2,67.93333333,0.1,11.36666667,66.66666667,51.90322581,77.03225806,69.77419355,0,6.806451613,70.83870968,53.4516129,78.96774194,70.77419355,0,5.419354839,66.70967742
210,369,Fog Crest,2013,90,Sebastopol,41.77419355,64.03225806,55.74193548,1.4,29.12903226,71.87096774,45.2,71.23333333,63.06666667,0.8,15.63333333,63.63333333,46.87096774,74.38709677,66.64516129,0.3,14.80645161,61.32258065,52.3,77.66666667,71.1,1.5,18.7,64.23333333,53.83870968,79.48387097,72.38709677,0,4.612903226,66.41935484,53.58064516,78.74193548,70.83870968,0,7.161290323,69.35483871
211,370,Beaulieu Vineyard,2009,91,Rutherford,41.12903226,62.77419355,54.41935484,4.9,28.83870968,70.64516129,43.36666667,69.4,60.46666667,1.5,18.96666667,57.56666667,49.32258065,78.38709677,69.5483871,1.5,22.38709677,58.09677419,51.73333333,80.5,72.1,0.2,21.73333333,57.26666667,54.32258065,89.51612903,78.96774194,0,4.35483871,47.67741935,54.16129032,88.16129032,77.61290323,0,6.35483871,50.03225806
